,track_id,track_name,release_date,artist_id,artist_name,popularity,followers,record_label,danceability,energy,instrumentalness,valence,tempo,tempo_adjusted,year
3334,3U7M2pRGnFk41lVf6bF2fH,What a Girl Wants - ft. Sabrina Carpenter - Live - Spotify Anniversaries Version,2024-09-23,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,79,8514927,Sony Music Entertainment,0.395,0.506,0.0,0.309,141.326,0.5,2024
3335,3U7M2pRGnFk41lVf6bF2fH,What a Girl Wants - ft. Sabrina Carpenter - Live - Spotify Anniversaries Version,2024-09-23,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,95,13599895,Independent,0.395,0.506,0.0,0.309,141.326,0.5,2024
3336,3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,2024-09-24,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,92,27123544,Independent,0.571,0.928,0.0,0.489,127.939,0.5,2024
3337,6dayCflQl0ISXwZs6GBygC,I'm Gonna Love You,2024-09-27,6zLBxLdl60ekBLpawtT63I,Cody Johnson,77,1462566,Warner Music Group,0.552,0.494,2.94e-05,0.312,133.91,0.5,2024
3338,3s5J9EMC6T3ILzUO98Ovho,Play Something Country (with Lainey Wilson),2024-09-27,6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,76,901721,Sony Music Entertainment,0.577,0.833,0.0,0.437,115.945,0.0,2024
3339,0FnkhFA4h80IYaYGgKFI2M,supernatural - live version,2024-10-01,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.544,0.761,0.0,0.421,152.921,0.5,2024
3340,4SbTZNOYhRMHdlwGA2QQfq,eternal sunshine - live version,2024-10-01,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.737,0.627,0.0,0.476,159.917,0.5,2024
3341,3ogYLHbcHcJnbc16dAjhjt,bye,2024-10-01,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.641,0.657,0.0,0.455,110.048,0.0,2024
3342,2Nq87hLQ4cUKNQTdpnnaRr,true story,2024-10-01,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.732,0.539,3.59e-06,0.398,138.004,0.5,2024
3343,07IzLNKVhhGrLQ971uezZ8,i wish i hated you,2024-10-01,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.422,0.248,0.0,0.302,98.127,0.0,2024
3344,0TRiAXUwYAHo4sQKMgcZZG,ordinary things (feat. Nonna),2024-10-01,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,100365325,Universal Music Group,0.566,0.558,0.0,0.284,114.826,0.0,2024
3345,6kl8thRysTeVV3WvKxgZAy,Who’s Afraid of Little Old Me?,2024-10-03,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,123544806,Universal Music Group,0.606,0.338,0.0,0.238,119.88,0.0,2024
3346,4JO33juAFhCNkTk9aFCUlG,Shake Up Christmas,2024-10-04,3FUY2gzHeIiaesXtOAdB7A,Train,76,4322013,Universal Music Group,0.533,0.832,0.0,0.593,81.502,1.0,2024
3347,6DSVi7iyiAmkFt17cM7rHR,"Rotten to the Core - From ""Descendants""/Soundtrack Version",2024-10-11,3xvaSlT4xsyk6lY1ESOspO,Disney,84,619475,Independent,0.699,0.808,1.18e-06,0.552,127.995,1.0,2024
3348,3frFS8IMWXHkX9mhs8wTEQ,"What's My Name - From ""Descendants 2""/Soundtrack Version",2024-10-11,3xvaSlT4xsyk6lY1ESOspO,Disney,84,619475,Independent,0.727,0.933,0.0,0.66,114.051,1.0,2024
3349,21droVQ8nlxwS08JQhXXmV,"Night Falls - From ""Descendants 3""/Soundtrack Version",2024-10-11,3xvaSlT4xsyk6lY1ESOspO,Disney,84,619475,Independent,0.716,0.865,0.0,0.827,160.113,1.0,2024
3350,2K652Fh7dTg3V3klbx6gGT,"Chillin' Like a Villain - From ""Descendants 2""/Soundtrack Version",2024-10-13,3xvaSlT4xsyk6lY1ESOspO,Disney,84,619475,Independent,0.695,0.827,0.0,0.802,113.91,1.0,2024
3351,5SEBSAio1N77Vbrj1cAEGb,N 2 Gether Now,1999,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,77,6413837,Universal Music Group,0.752,0.753,0.0,0.604,102.55,1.0,1999
3352,6IPJ7LeWIOhxPW8Sq3nIGc,Re-Arranged,1999,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,77,6413837,Universal Music Group,0.519,0.771,0.0529,0.413,104.498,0.0,1999
3353,5rLnRYky5ktJYGUMAmqeWx,Snoop Dogg (What's My Name Pt. 2),2000,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.856,0.804,0.0,0.83,107.377,1.0,2000
3354,0YHI5hydPPth6J5UOzdLDX,Lay Low,2000,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,78,1743568,Warner Music Group,0.87,0.653,0.0,0.755,94.84,1.0,2000
3355,0YHI5hydPPth6J5UOzdLDX,Lay Low,2000,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.87,0.653,0.0,0.755,94.84,1.0,2000
3356,0sWGn9Yvbu6ITFFwFGroQ7,Let's Get It (feat. G. Dep & Black Rob),2001,59wfkuBoNyhDMQGCljbUbA,Diddy,75,1777008,Sony Music Entertainment,0.839,0.912,0.0,0.644,97.241,1.0,2001
3357,7K4Aq4awgYvDKEJdEvvl4j,Can't Deny It (feat. Nate Dogg),2001,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,78,1743568,Warner Music Group,0.916,0.821,0.0,0.592,90.04,1.0,2001
3358,2eOuL8KesslTLQERQPu11D,Bad Boy for Life,2001,59wfkuBoNyhDMQGCljbUbA,Diddy,75,1777008,Sony Music Entertainment,0.669,0.829,0.0,0.61,118.934,1.0,2001
3359,2ydUT1pFhuLDnouelIv4WH,The Rock Show,2001,6FBDaR13swtiWwGhX1WQsP,blink-182,80,8544827,Sony Music Entertainment,0.409,0.959,0.0,0.83,193.144,1.0,2001
3360,7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,2001,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,81,12225031,Sony Music Entertainment,0.663,0.694,0.0,0.525,167.953,1.0,2001
3361,3829CDK1kzOgjRU3nNXqFQ,Diddy (feat. The Neptunes),2001,59wfkuBoNyhDMQGCljbUbA,Diddy,75,1777008,Sony Music Entertainment,0.797,0.847,0.000388,0.962,100.178,1.0,2001
3362,1BpV8IGf4XsRRJf4Xuui9q,Just Like a Pill,2001,1KCSPY1glIKqW2TotWuXOR,P!nk,82,17190703,Sony Music Entertainment,0.689,0.774,0.0,0.25,102.054,0.0,2001
3363,4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe,2002,04gDigrS5kc9YWfZHwBETP,Maroon 5,87,42858633,Sony Music Entertainment,0.662,0.908,0.0,0.967,149.941,1.0,2002
3364,5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),2003,1G9G7WwrXka3Z1r7aIDjI7,Outkast,77,2851286,Sony Music Entertainment,0.871,0.597,0.000113,0.635,125.999,1.0,2003
3365,6bUNEbXT7HovLW6BgPCBsb,Roses,2003,1G9G7WwrXka3Z1r7aIDjI7,Outkast,77,2851286,Sony Music Entertainment,0.751,0.708,1.85e-05,0.509,108.97,1.0,2003
3366,0dEQaNYfp5G7Sflek2Qnde,Don't Tell Me,2004,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,78,11312782,Warner Music Group,0.523,0.795,0.0,0.484,144.106,0.5,2004
3367,6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,2004,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,78,11312782,Warner Music Group,0.414,0.936,0.0,0.74,170.229,1.0,2004
3368,0lOe1dR2TNkJMCjIcRuw6T,Westside Story,2005,3q7HBObVc0L8jNeTe5Gofh,50 Cent,85,15692624,Universal Music Group,0.876,0.647,0.0,0.961,86.993,1.0,2005
3369,2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,2005,3q7HBObVc0L8jNeTe5Gofh,50 Cent,85,15692624,Universal Music Group,0.802,0.785,0.0,0.435,99.998,0.0,2005
3370,6EfyEbyk4XjCisJz90V8Ki,"Baby, I'm Back",2005,0z4gvV4rjIZ9wHck67ucSV,Akon,83,4982696,Universal Music Group,0.901,0.392,0.0,0.761,100.014,1.0,2005
3371,0Ss50OU9tCozI7JIywkv14,Soul Survivor,2005,0z4gvV4rjIZ9wHck67ucSV,Akon,83,4982696,Universal Music Group,0.66,0.483,0.0,0.107,83.993,0.0,2005
3372,2elA6JLRaQ6iB7hxiuTKN4,I Tried,2007,0z4gvV4rjIZ9wHck67ucSV,Akon,83,4982696,Universal Music Group,0.727,0.71,0.0,0.378,81.995,0.0,2007
3373,2IBF9lQ9lgVai8LkskI5L7,Get Like Me,2008,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,88,23634679,Sony Music Entertainment,0.609,0.751,0.0,0.653,60.896,1.0,2008
3374,3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,2009,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.395,0.922,0.0,0.558,162.361,1.0,2009
3375,6NwhtCYkfwWlcR62Ac4E7y,Successful (feat. Trey Songz & Lil Wayne),2009,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.562,0.544,0.0,0.231,159.517,0.5,2009
3376,6NwhtCYkfwWlcR62Ac4E7y,Successful (feat. Trey Songz & Lil Wayne),2009,55Aa2cqylxrFIXC767Z865,Lil Wayne,87,15375613,Sony Music Entertainment,0.562,0.544,0.0,0.231,159.517,0.5,2009
3377,3Rh3zDYanZFHaeXFT4Asps,Another Round (feat. Chris Brown),2011,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,88,23634679,Sony Music Entertainment,0.273,0.762,0.0,0.409,81.101,0.0,2011
3378,2P3SLxeQHPqh8qKB6gtJY2,Poetic Justice,2012,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,92,33448686,Universal Music Group,0.778,0.569,0.0,0.642,135.958,1.0,2012
3379,2P3SLxeQHPqh8qKB6gtJY2,Poetic Justice,2012,3TVXtAsR1Inumwj472S9r4,Drake,96,92537455,Universal Music Group,0.778,0.569,0.0,0.642,135.958,1.0,2012
3380,2cDCojn6uIBM6A5xTAbl3H,m.A.A.d city,2012,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,92,33448686,Universal Music Group,0.487,0.729,4.09e-06,0.217,91.066,0.0,2012
3381,4Pwjz3DfvfQWV0rO2V8jyh,"Bitch, Don’t Kill My Vibe",2012,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,92,33448686,Universal Music Group,0.587,0.698,0.0,0.0985,133.954,0.5,2012
3382,7ALEBJ8LOQqXVJ2tqnXtoH,"Bitch, Don’t Kill My Vibe - Remix",2012,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,92,33448686,Universal Music Group,0.631,0.791,0.0,0.123,133.669,0.5,2012
3383,7ALEBJ8LOQqXVJ2tqnXtoH,"Bitch, Don’t Kill My Vibe - Remix",2012,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.631,0.791,0.0,0.123,133.669,0.5,2012
3384,2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2013,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,86,15086186,Sony Music Entertainment,0.757,0.848,0.0,0.686,139.995,1.0,2013
3385,2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2013,5he5w2lnU9x7JFhnwcekXX,Skrillex,77,7631952,Sony Music Entertainment,0.757,0.848,0.0,0.686,139.995,1.0,2013
3386,60Mq4EumvcSXznNugo9Op3,Long Live A$AP,2013,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,86,15086186,Sony Music Entertainment,0.726,0.824,1.14e-06,0.382,130.118,0.5,2013
3387,6lbhWl34Il0WXm5pX1fM9E,Up Down (Do This All Day) (feat. B.o.B),2014,3aQeKQSyrW4qWr35idm0cy,T-Pain,80,5045921,Universal Music Group,0.778,0.498,0.0,0.464,96.995,0.0,2014
3388,43VXG87ajppI8mO1Mxo8vu,FEFE (feat. Nicki Minaj & Murda Beatz),2018,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,87,32494337,Universal Music Group,0.93,0.383,0.0,0.385,125.967,0.5,2018
3389,4jCodMLVA5tV5MhPrspTfV,BEBE (feat. Anuel AA),2018,2R21vXR83lH98kGeO99Y66,Anuel AA,88,38219854,Independent,0.636,0.896,0.0,0.319,102.074,0.0,2018
3390,2gGyUF86bijvQyjcOcJxNw,KIKA (feat. Tory Lanez),2018,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,82,7072383,Independent,0.742,0.709,0.0,0.324,94.618,0.0,2018
3391,0uEkcxPKj9JE0nxlwJWYlE,TIC TOC (feat. Lil Baby),2018,5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,18711922,Universal Music Group,0.817,0.687,0.0,0.692,142.024,1.0,2018
3392,4uax9U22ZAdqUxTMF1beUf,WAKA (feat. A Boogie Wit da Hoodie),2018,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,79,8479739,Warner Music Group,0.77,0.807,0.0,0.634,97.383,1.0,2018
3393,3KdSCWeLG7wZcOL9vYQDuz,Infinite,1996-11-12,7dGJo4pcD2V6oG8kP0tJRR,Eminem,93,91487128,Universal Music Group,0.622,0.861,0.0,0.571,82.118,1.0,1996
3394,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1998-08-18,3RNrq3jvMZxD9ZyoOZbQOD,Korn,78,8067651,Concord Music Group,0.353,0.898,0.105,0.525,103.299,1.0,1998
3395,6o2g1BJvtYQssH84kBYs7y,Back That Azz Up,1998-11-03,55Aa2cqylxrFIXC767Z865,Lil Wayne,87,15375613,Sony Music Entertainment,0.873,0.714,0.0,0.541,95.826,1.0,1998
3396,3y5pef5Z472KoYxaSdig9I,Baby Don't Cry (Keep Ya Head Up II),1999-01-01,1ZwdS5xdxEREPySFridCfh,2Pac,81,19175129,Universal Music Group,0.88,0.757,0.0,0.863,94.009,1.0,1999
3397,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1999-11-16,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,81,12518922,Universal Music Group,0.816,0.775,0.00031,0.527,93.431,1.0,1999
3398,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1999-11-16,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.816,0.775,0.00031,0.527,93.431,1.0,1999
3399,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,1999-11-16,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,81,12518922,Universal Music Group,0.922,0.909,0.0,0.309,95.295,0.0,1999
3400,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,1999-11-16,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.922,0.909,0.0,0.309,95.295,0.0,1999
3401,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,1999-11-16,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,81,12518922,Universal Music Group,0.924,0.74,0.0,0.621,133.974,1.0,1999
3402,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,1999-11-16,7dGJo4pcD2V6oG8kP0tJRR,Eminem,93,91487128,Universal Music Group,0.924,0.74,0.0,0.621,133.974,1.0,1999
3403,4EIzsbsVOzfLwyIvfsRQ8H,Do It Again (Put Ya Hands Up),1999-12-28,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.771,0.826,0.0,0.338,98.368,0.0,1999
3404,4ACru9MPI6lgmRg7lbMPoK,Anything,1999-12-28,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.595,0.932,6.16e-06,0.221,178.817,0.5,1999
3405,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',1999-12-28,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.88,0.814,0.00672,0.942,138.083,1.0,1999
3406,28TaYSTqNY96c2oyUyAwwg,"Ryde Or Die, B****",2000-01-01,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,79,2974061,Big Machine Label Group,0.763,0.88,0.0,0.779,95.005,1.0,2000
3407,7azC8toDthwJHHuw7m49K4,(Hot S**t) Country Grammar - Dirty Edit,2000-01-01,2gBjLmx6zQnFGQJCAQpRgw,Nelly,76,3055128,Sony Music Entertainment,0.889,0.648,0.0,0.58,81.388,1.0,2000
3408,5RpSXFipAX2W6zo4HnHScn,Hey Papi - Album Version - Explicit,2000-01-01,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.784,0.872,0.000632,0.908,158.063,1.0,2000
3409,4LwOrnuxJwR7C5Sw4liY4Z,What's Your Fantasy (Featuring Shawna),2000-01-01,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.915,0.79,0.0,0.967,140.095,1.0,2000
3410,4NTn0Yo8hTGW5tbBANBzfh,You Can Do It,2000-02-29,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,75,9139268,Independent,0.947,0.853,0.0,0.887,99.887,1.0,2000
3411,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,2000-05-23,7dGJo4pcD2V6oG8kP0tJRR,Eminem,93,91487128,Universal Music Group,0.949,0.661,0.0,0.76,104.504,1.0,2000
3412,23wfXwnsPZYe5A1xXRHb3J,The Way I Am,2000-05-23,7dGJo4pcD2V6oG8kP0tJRR,Eminem,93,91487128,Universal Music Group,0.785,0.871,0.0,0.315,87.248,0.0,2000
3413,3UmaczJpikHgJFyBTAJVoz,Stan,2000-05-23,2mpeljBig2IXLXRAFO9AAs,Dido,76,1895847,Sony Music Entertainment,0.78,0.768,2.34e-06,0.507,80.063,1.0,2000
3414,3UmaczJpikHgJFyBTAJVoz,Stan,2000-05-23,7dGJo4pcD2V6oG8kP0tJRR,Eminem,93,91487128,Universal Music Group,0.78,0.768,2.34e-06,0.507,80.063,1.0,2000
3415,4bUfMNNmiCmPXVyWzIfKeZ,E.I.,2000-06-27,2gBjLmx6zQnFGQJCAQpRgw,Nelly,76,3055128,Sony Music Entertainment,0.834,0.481,0.0,0.406,89.847,0.0,2000
3416,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,2000-06-27,2gBjLmx6zQnFGQJCAQpRgw,Nelly,76,3055128,Sony Music Entertainment,0.85,0.7,1.66e-06,0.724,101.875,1.0,2000
3417,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),2000-06-27,2gBjLmx6zQnFGQJCAQpRgw,Nelly,76,3055128,Sony Music Entertainment,0.881,0.663,0.0,0.586,81.374,1.0,2000
3418,1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass (feat. Pharrell Williams),2000-09-26,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,4827986,Sony Music Entertainment,0.914,0.608,0.0,0.667,98.049,1.0,2000
3419,3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),2000-10-17,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,77,6413837,Universal Music Group,0.603,0.933,0.0,0.709,96.311,1.0,2000
3420,2gSVKxPDww9Eep5rdvtdem,My Way,2000-10-17,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,77,6413837,Universal Music Group,0.577,0.864,1.71e-06,0.609,97.225,1.0,2000
3421,0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),2000-10-31,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.8,0.922,9.31e-06,0.801,98.631,1.0,2000
3422,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,2000-10-31,1G9G7WwrXka3Z1r7aIDjI7,Outkast,77,2851286,Sony Music Entertainment,0.843,0.806,0.0,0.613,94.948,1.0,2000
3423,5Vyw16U5k4bpGaRqfzyyMo,Change The Game,2000-10-31,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.93,0.425,0.0,0.482,94.582,0.0,2000
3424,6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",2000-10-31,1G9G7WwrXka3Z1r7aIDjI7,Outkast,77,2851286,Sony Music Entertainment,0.725,0.64,0.0,0.915,166.028,1.0,2000
3425,2mipgXZMxEju9GLP7U1LOp,Guilty Until Proven Innocent,2000-10-31,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.797,0.586,0.0,0.414,99.085,0.0,2000
3426,6gfDXAX85YWdVwxpbz0npv,Original Prankster,2000-11-14,5LfGQac0EIXyAN8aUwmNAQ,The Offspring,79,5845265,Independent,0.664,0.877,2.95e-05,0.961,146.804,1.0,2000
3427,5avQSAKB1dOEeIQBqV4jgW,Until The End Of Time,2001-01-01,1ZwdS5xdxEREPySFridCfh,2Pac,81,19175129,Universal Music Group,0.757,0.706,0.0,0.375,96.976,0.0,2001
3428,3lcC9CnN7Rpo1ugATzmYjY,Area Codes,2001-01-01,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,78,1743568,Warner Music Group,0.86,0.688,0.0,0.622,100.934,1.0,2001
3429,3lcC9CnN7Rpo1ugATzmYjY,Area Codes,2001-01-01,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.86,0.688,0.0,0.622,100.934,1.0,2001
3430,0YDYMz9BP602o75O9jgr6l,Just A Baby Boy - Soundtrack Version,2001-01-01,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.849,0.61,0.0,0.673,94.836,1.0,2001
3431,4SyadrABZJIjeND1HPJS31,Rollout (My Business),2001-01-01,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.921,0.668,0.0,0.892,131.059,1.0,2001
3432,4QKdiLnJ2fnvfLPUldoryF,Saturday (Oooh! Ooooh!),2001-01-01,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.588,0.809,0.0,0.696,103.0,1.0,2001
3433,1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,2001-01-01,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.777,0.764,0.0,0.174,177.868,0.5,2001
3434,7fFCnttacpotkyhTOxKv14,Play,2001-01-23,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,77,13275212,Independent,0.775,0.729,0.00247,0.895,104.719,1.0,2001
3435,6MLsahMK3VvH9NUwXOktdS,I'm Real (feat. Ja Rule) - Murder Remix,2001-01-23,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,77,13275212,Independent,0.708,0.587,0.0,0.554,83.46,1.0,2001
3436,0jG92AlXau21qgCQRxGLic,One Minute Man (feat. Ludacris),2001-05-14,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.622,0.669,2.97e-06,0.57,93.839,1.0,2001
3437,29cup7R0CQiUB1lj4Laq72,How Come You Don't Call Me,2001-06-05,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,81,12131689,Sony Music Entertainment,0.835,0.547,0.000291,0.759,124.55,1.0,2001
3438,5PCJldueshnwqQVjS16543,U Don't Have to Call,2001-08-07,23zg3TcAtWQy7J6upgbUnj,USHER,83,12223027,Independent,0.793,0.568,3.57e-05,0.806,100.005,1.0,2001
3439,6IFOw9Ck9mWHRQgw6QrPYx,Music (feat. Marvin Gaye),2001-08-27,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,76,5482137,Universal Music Group,0.897,0.466,1.35e-06,0.884,100.01,1.0,2001
3440,4h5KBcltGefua73AUPYps7,Izzo (H.O.V.A.),2001-09-11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.618,0.844,0.000126,0.697,84.411,1.0,2001
3441,0vzb8Ii9B2fP9c0POFGPOZ,"Girls, Girls, Girls",2001-09-11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,85,9478189,Independent,0.509,0.952,0.0,0.7,83.068,1.0,2001
3442,074v54tSEWLbq3Hu5wf6uh,The Whole World (feat. Killer Mike),2001-10-04,1G9G7WwrXka3Z1r7aIDjI7,Outkast,77,2851286,Sony Music Entertainment,0.814,0.852,1.32e-06,0.717,184.682,1.0,2001
3443,65EZ286Mq5YZDPm1PF0JC5,Ballin' Out of Control (feat. Nate Dogg),2001-10-30,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,78,1743568,Warner Music Group,0.907,0.66,1.41e-06,0.833,97.009,1.0,2001
3444,19VTqucnxJuH6kilNdweTh,Welcome to Atlanta (feat. Ludacris),2001-10-30,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,79,3107598,Independent,0.751,0.786,0.0,0.679,95.989,1.0,2001
3445,4SnTf4ixVZCfQtxHNhky0T,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,2001-11-07,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,4827986,Sony Music Entertainment,0.697,0.793,0.0,0.56,89.767,1.0,2001
3446,4SnTf4ixVZCfQtxHNhky0T,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,2001-11-07,59wfkuBoNyhDMQGCljbUbA,Diddy,75,1777008,Sony Music Entertainment,0.697,0.793,0.0,0.56,89.767,1.0,2001
3447,3wQ8RcbLwNRH53FelAVCkX,Where I Wanna Be,2002-01-01,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,78,1743568,Warner Music Group,0.837,0.568,0.0203,0.429,96.899,0.0,2002
3448,2ZoKMVQaFYnOsKeHbzSqLy,Way Of Life,2002-01-01,55Aa2cqylxrFIXC767Z865,Lil Wayne,87,15375613,Sony Music Entertainment,0.877,0.784,0.0,0.686,97.89,1.0,2002
3449,5a251qN4R86hro8UZGuO4E,The Streets - Re-Twist,2002-01-01,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,78,1743568,Warner Music Group,0.92,0.811,0.0026,0.602,97.117,1.0,2002
3450,5a251qN4R86hro8UZGuO4E,The Streets - Re-Twist,2002-01-01,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.92,0.811,0.0026,0.602,97.117,1.0,2002
3451,5M3fIM8TMpZtLC5yHc98Rh,From Tha Chuuuch To Da Palace,2002-01-01,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,4827986,Sony Music Entertainment,0.799,0.679,0.0,0.648,96.957,1.0,2002
3452,5M3fIM8TMpZtLC5yHc98Rh,From Tha Chuuuch To Da Palace,2002-01-01,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.799,0.679,0.0,0.648,96.957,1.0,2002
3453,7FrJV8tydWEv1Mxu2mIQrm,Beautiful,2002-01-01,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,4827986,Sony Music Entertainment,0.907,0.695,0.0,0.961,101.007,1.0,2002
3454,7FrJV8tydWEv1Mxu2mIQrm,Beautiful,2002-01-01,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,84,12668742,Independent,0.907,0.695,0.0,0.961,101.007,1.0,2002
